date,location,location_name,value
2021-11-06,60,American Samoa,101
2021-10-24,60,American Samoa,101
2022-01-01,60,American Samoa,101
2021-10-07,60,American Samoa,101
2021-10-08,60,American Samoa,101
2022-01-23,60,American Samoa,101
2021-09-18,60,American Samoa,101
2022-01-15,60,American Samoa,101
2021-11-12,60,American Samoa,101
2021-12-21,60,American Samoa,101
2021-10-27,60,American Samoa,101
2021-12-28,60,American Samoa,101
2022-01-02,60,American Samoa,101
2021-12-27,60,American Samoa,101
2021-12-20,60,American Samoa,101
2021-12-13,60,American Samoa,101
2021-12-09,60,American Samoa,101
2022-01-04,60,American Samoa,101
2021-10-09,60,American Samoa,101
2022-01-09,60,American Samoa,101
2021-12-26,60,American Samoa,101
2021-09-20,60,American Samoa,101
2021-10-30,60,American Samoa,101
2022-01-18,60,American Samoa,101
2021-09-27,60,American Samoa,101
2021-09-17,60,American Samoa,101
2021-12-19,60,American Samoa,101
2021-12-24,60,American Samoa,101
2021-08-30,60,American Samoa,101
2021-12-25,60,American Samoa,101
2021-11-28,60,American Samoa,101
2021-11-09,60,American Samoa,101
2021-08-29,60,American Samoa,101
2022-01-07,60,American Samoa,101
2021-10-28,60,American Samoa,101
2021-09-11,60,American Samoa,101
2021-11-16,60,American Samoa,101
2022-01-13,60,American Samoa,101
2022-01-05,60,American Samoa,101
2021-09-28,60,American Samoa,101
2021-11-17,60,American Samoa,101
2021-12-17,60,American Samoa,101
2021-11-26,60,American Samoa,101
2021-09-22,60,American Samoa,101
2021-10-11,60,American Samoa,101
2021-10-25,60,American Samoa,101
2021-09-08,60,American Samoa,101
2021-12-05,60,American Samoa,101
2022-01-25,60,American Samoa,101
2021-12-06,60,American Samoa,101
2021-10-17,60,American Samoa,101
2021-10-06,60,American Samoa,101
2021-11-14,60,American Samoa,101
2021-10-16,60,American Samoa,101
2021-11-07,60,American Samoa,101
2021-12-23,60,American Samoa,101
2021-11-22,60,American Samoa,101
2021-11-23,60,American Samoa,101
2021-08-24,60,American Samoa,101
2022-01-12,60,American Samoa,101
2021-09-15,60,American Samoa,101
2022-01-17,60,American Samoa,101
2021-12-12,60,American Samoa,101
2021-09-13,60,American Samoa,101
2021-11-04,60,American Samoa,101
2021-08-27,60,American Samoa,101
2021-09-12,60,American Samoa,101
2021-12-22,60,American Samoa,101
2021-09-03,60,American Samoa,101
2021-08-23,60,American Samoa,101
2021-12-29,60,American Samoa,101
2021-10-10,60,American Samoa,101
2021-11-18,60,American Samoa,101
2021-11-21,60,American Samoa,101
2021-10-02,60,American Samoa,101
2021-09-23,60,American Samoa,101
2021-12-18,60,American Samoa,101
2021-09-30,60,American Samoa,101
2021-09-07,60,American Samoa,101
2021-11-11,60,American Samoa,101
2022-01-10,60,American Samoa,101
2021-09-21,60,American Samoa,101
2021-09-09,60,American Samoa,101
2021-10-19,60,American Samoa,101
2021-10-01,60,American Samoa,101
2021-10-29,60,American Samoa,101
2021-09-04,60,American Samoa,101
2021-09-02,60,American Samoa,101
2021-11-29,60,American Samoa,101
2021-11-30,60,American Samoa,101
2021-12-10,60,American Samoa,101
2021-11-10,60,American Samoa,101
2021-10-21,60,American Samoa,101
2021-10-20,60,American Samoa,101
2021-11-02,60,American Samoa,101
2021-11-19,60,American Samoa,101
2021-11-27,60,American Samoa,101
2021-10-15,60,American Samoa,101
2021-10-31,60,American Samoa,101
2021-09-05,60,American Samoa,101
2021-12-08,60,American Samoa,101
2021-10-22,60,American Samoa,101
2021-11-08,60,American Samoa,101
2021-12-07,60,American Samoa,101
2021-12-16,60,American Samoa,101
2021-08-28,60,American Samoa,101
2021-09-26,60,American Samoa,101
2022-01-20,60,American Samoa,101
2021-10-12,60,American Samoa,101
2021-10-05,60,American Samoa,101
2021-10-23,60,American Samoa,101
2021-09-14,60,American Samoa,101
2021-09-24,60,American Samoa,101
2021-09-25,60,American Samoa,101
2021-10-14,60,American Samoa,101
2021-09-16,60,American Samoa,101
2021-12-04,60,American Samoa,101
2022-01-14,60,American Samoa,101
2021-11-03,60,American Samoa,101
2021-09-06,60,American Samoa,101
2021-10-04,60,American Samoa,101
2021-12-03,60,American Samoa,101
2021-12-14,60,American Samoa,101
2021-10-03,60,American Samoa,101
2021-10-13,60,American Samoa,101
2021-08-25,60,American Samoa,101
2021-11-25,60,American Samoa,101
