"260","51","VA",2021-03-06,2021-04-11,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"261","51","VA",2021-03-06,2021-04-18,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"262","51","VA",2021-03-06,2021-04-25,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"263","51","VA",2021-03-06,2021-05-02,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"264","51","VA",2021-03-06,2021-05-09,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"265","51","VA",2021-03-06,2021-05-16,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"266","51","VA",2021-03-06,2021-05-23,1137,201,936,4.65671641791045,"MWZ;ELR",2,NA,NA
"267","53","WA",2020-12-12,2020-12-13,-46,222,268,1.20720720720721,"MWZ;ELR",2,"below 0",NA
"268","54","WV",2021-03-13,2021-03-14,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"269","54","WV",2021-03-13,2021-03-21,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"270","54","WV",2021-03-13,2021-03-28,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"271","54","WV",2021-03-13,2021-04-04,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"272","54","WV",2021-03-13,2021-04-11,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"273","54","WV",2021-03-13,2021-04-18,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"274","54","WV",2021-03-13,2021-04-25,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"275","54","WV",2021-03-13,2021-05-02,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"276","54","WV",2021-03-13,2021-05-09,196,26,170,6.53846153846154,"MWZ;ELR",2,NA,NA
"277","54","WV",2021-03-13,2021-05-16,196,26,170,6.53846153846154,"MWZ",1,NA,NA
"278","54","WV",2021-03-13,2021-05-23,196,26,170,6.53846153846154,"MWZ",1,NA,NA
"279","54","WV",2021-05-01,2021-05-02,-138,37,175,4.72972972972973,"MWZ;ELR",2,"below 0",NA
"280","54","WV",2021-05-01,2021-05-09,-138,37,175,4.72972972972973,"MWZ;ELR",2,"below 0",NA
"281","54","WV",2021-05-01,2021-05-16,-138,37,175,4.72972972972973,"MWZ;ELR",2,"below 0",NA
"282","54","WV",2021-05-01,2021-05-23,-138,37,175,4.72972972972973,"MWZ;ELR",2,"below 0",NA
"283","72","PR",2021-02-27,2021-02-28,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"284","72","PR",2021-02-27,2021-03-07,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"285","72","PR",2021-02-27,2021-03-14,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"286","72","PR",2021-02-27,2021-03-21,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"287","72","PR",2021-02-27,2021-03-28,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"288","72","PR",2021-02-27,2021-04-04,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"289","72","PR",2021-02-27,2021-04-11,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"290","72","PR",2021-02-27,2021-04-18,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"291","72","PR",2021-02-27,2021-04-25,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"292","72","PR",2021-02-27,2021-05-02,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"293","72","PR",2021-02-27,2021-05-09,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"294","72","PR",2021-02-27,2021-05-16,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"295","72","PR",2021-02-27,2021-05-23,75,42,33,0.785714285714286,"MWZ",1,NA,NA
"296","27","MN",2021-03-13,2021-04-04,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"297","27","MN",2021-03-13,2021-04-11,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"298","27","MN",2021-03-13,2021-04-18,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"299","27","MN",2021-03-13,2021-04-25,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"300","27","MN",2021-03-13,2021-05-02,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"301","27","MN",2021-03-13,2021-05-09,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"302","27","MN",2021-03-13,2021-05-16,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"303","27","MN",2021-03-13,2021-05-23,195,71,124,1.74647887323944,"MWZ;ELR",2,NA,NA
"304","30","MT",2021-04-10,2021-04-11,58,29,29,1,"MWZ;ELR",2,NA,NA
"305","30","MT",2021-04-10,2021-04-18,58,29,29,1,"MWZ;ELR",2,NA,NA
"306","30","MT",2021-04-10,2021-04-25,58,29,29,1,"MWZ;ELR",2,NA,NA
"307","30","MT",2021-04-10,2021-05-02,58,29,29,1,"MWZ;ELR",2,NA,NA
"308","30","MT",2021-04-10,2021-05-09,58,29,29,1,"MWZ;ELR",2,NA,NA
"309","30","MT",2021-04-10,2021-05-16,58,29,29,1,"MWZ;ELR",2,NA,NA
"310","30","MT",2021-04-10,2021-05-23,58,29,29,1,"MWZ;ELR",2,NA,NA
"311","40","OK",2021-04-10,2021-04-11,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"312","40","OK",2021-04-10,2021-04-18,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"313","40","OK",2021-04-10,2021-04-25,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"314","40","OK",2021-04-10,2021-05-02,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"315","40","OK",2021-04-10,2021-05-09,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"316","40","OK",2021-04-10,2021-05-16,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"317","40","OK",2021-04-10,2021-05-23,1716,103,1613,15.6601941747573,"MWZ;ELR",2,NA,NA
"318","50","VT",2021-04-17,2021-04-18,11,2,9,4.5,"MWZ",1,NA,NA
"319","50","VT",2021-04-17,2021-04-25,11,2,9,4.5,"MWZ",1,NA,NA
"320","50","VT",2021-04-17,2021-05-02,11,2,9,4.5,"MWZ",1,NA,NA
"321","50","VT",2021-04-17,2021-05-09,11,2,9,4.5,"MWZ",1,NA,NA
"322","50","VT",2021-04-17,2021-05-16,11,2,9,4.5,"MWZ",1,NA,NA
"323","50","VT",2021-04-17,2021-05-23,11,2,9,4.5,"MWZ",1,NA,NA
"324","49","UT",2021-02-27,2021-02-28,87,52,35,0.673076923076923,"MWZ",1,NA,NA
"325","49","UT",2021-02-27,2021-03-07,87,52,35,0.673076923076923,"MWZ",1,NA,NA
"326","49","UT",2021-02-27,2021-03-14,87,52,35,0.673076923076923,"MWZ",1,NA,NA
"327","49","UT",2021-02-27,2021-03-21,87,52,35,0.673076923076923,"MWZ",1,NA,NA
"328","49","UT",2021-02-27,2021-03-28,87,52,35,0.673076923076923,"MWZ",1,NA,NA
"329","49","UT",2021-02-27,2021-04-04,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"330","49","UT",2021-02-27,2021-04-11,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"331","49","UT",2021-02-27,2021-04-18,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"332","49","UT",2021-02-27,2021-04-25,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"333","49","UT",2021-02-27,2021-05-02,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"334","49","UT",2021-02-27,2021-05-09,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"335","49","UT",2021-02-27,2021-05-16,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"336","49","UT",2021-02-27,2021-05-23,87,52,35,0.673076923076923,"MWZ;ELR",2,NA,NA
"337","49","UT",2021-04-17,2021-04-18,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"338","49","UT",2021-04-17,2021-04-25,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"339","49","UT",2021-04-17,2021-05-02,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"340","49","UT",2021-04-17,2021-05-09,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"341","49","UT",2021-04-17,2021-05-16,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"342","49","UT",2021-04-17,2021-05-23,5,27,22,0.814814814814815,"MWZ",1,NA,NA
"343","56","WY",2020-12-26,2020-12-27,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"344","56","WY",2020-12-26,2021-01-03,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"345","56","WY",2020-12-26,2021-01-10,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"346","56","WY",2020-12-26,2021-01-17,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"347","56","WY",2020-12-26,2021-01-24,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"348","56","WY",2020-12-26,2021-01-31,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"349","56","WY",2020-12-26,2021-02-07,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"350","56","WY",2020-12-26,2021-02-14,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"351","56","WY",2020-12-26,2021-02-21,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"352","56","WY",2020-12-26,2021-02-28,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"353","56","WY",2020-12-26,2021-03-07,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"354","56","WY",2020-12-26,2021-03-14,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"355","56","WY",2020-12-26,2021-03-21,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"356","56","WY",2020-12-26,2021-03-28,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"357","56","WY",2020-12-26,2021-04-04,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"358","56","WY",2020-12-26,2021-04-11,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"359","56","WY",2020-12-26,2021-04-18,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"360","56","WY",2020-12-26,2021-04-25,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"361","56","WY",2020-12-26,2021-05-02,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"362","56","WY",2020-12-26,2021-05-09,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"363","56","WY",2020-12-26,2021-05-16,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"364","56","WY",2020-12-26,2021-05-23,22,30,8,0.266666666666667,"MWZ",1,NA,NA
"365","04","AZ",2020-09-19,2021-05-30,152,108,44,0.407407407407407,"ELR",1,NA,NA
"366","04","AZ",2021-03-06,2021-05-30,356,487,131,0.268993839835729,"ELR",1,NA,NA
"367","13","GA",2020-11-07,2021-05-30,668,171,497,2.90643274853801,"ELR;EYC",2,NA,NA
"368","15","HI",2021-01-30,2021-05-30,71,16,55,3.4375,"ELR;EYC",2,NA,NA
"369","17","IL",2020-07-11,2021-05-30,355,141,214,1.5177304964539,"ELR;EYC",2,NA,NA
"370","19","IA",2021-02-06,2021-05-30,457,165,292,1.76969696969697,"ELR",1,NA,NA
"371","21","KY",2021-03-20,2021-05-30,754,160,594,3.7125,"ELR;EYC",2,NA,NA
"372","21","KY",2021-03-27,2021-05-30,303,160,143,0.89375,"ELR;EYC",2,NA,NA
"373","24","MD",2021-05-29,2021-05-30,609,65,544,8.36923076923077,"ELR;EYC",2,NA,NA
"374","27","MN",2021-03-13,2021-05-30,195,71,124,1.74647887323944,"ELR;EYC",2,NA,NA
"375","30","MT",2021-04-10,2021-05-30,58,29,29,1,"ELR",1,NA,NA
"376","31","NE",2021-04-17,2021-05-30,-7,39,46,1.17948717948718,"ELR",1,NA,NA
"377","31","NE",2021-05-22,2021-05-30,-38,34,72,2.11764705882353,"ELR",1,NA,NA
"378","34","NJ",2020-08-29,2021-05-30,-10,33,43,1.3030303030303,"ELR;EYC",2,NA,NA
"379","35","NM",2021-05-29,2021-05-30,132,18,114,6.33333333333333,"ELR;EYC",2,NA,NA
"380","39","OH",2021-05-29,2021-05-30,152,5,147,29.4,"ELR",1,NA,NA
"381","40","OK",2021-04-10,2021-05-30,1716,103,1613,15.6601941747573,"ELR;EYC",2,NA,NA
"382","40","OK",2021-05-29,2021-05-30,373,40,333,8.325,"ELR;EYC",2,NA,NA
"383","50","VT",2021-04-17,2021-05-30,11,2,9,4.5,"ELR",1,NA,NA
"384","51","VA",2021-02-27,2021-05-30,1185,201,984,4.8955223880597,"ELR;EYC",2,NA,NA
"385","51","VA",2021-03-06,2021-05-30,1137,201,936,4.65671641791045,"ELR;EYC",2,NA,NA
"386","51","VA",2021-03-13,2021-05-30,466,201,265,1.31840796019901,"ELR;EYC",2,NA,NA
"387","54","WV",2021-03-13,2021-05-30,196,26,170,6.53846153846154,"ELR;EYC",2,NA,NA
"388","54","WV",2021-05-01,2021-05-30,-138,37,175,4.72972972972973,"ELR;EYC",2,NA,NA
"389","66","GU",2021-05-22,2021-05-30,-1,1,2,2,"ELR",1,NA,NA
"390","01","AL",2021-01-23,2021-06-06,538,820,282,0.34390243902439,"APG;MWZ",2,NA,NA
"391","05","AR",2020-09-19,2021-06-06,212,87,125,1.4367816091954,"APG",1,NA,NA
"392","05","AR",2021-03-06,2021-06-06,-120,69,189,2.73913043478261,"APG;MWZ",2,NA,NA
"393","10","DE",2021-02-20,2021-06-06,10,27,17,0.62962962962963,"APG;MWZ",2,NA,NA
"394","13","GA",2020-11-07,2021-06-06,668,171,497,2.90643274853801,"APG;MWZ",2,NA,NA
"395","15","HI",2021-01-30,2021-06-06,71,16,55,3.4375,"APG;MWZ",2,NA,NA
"396","17","IL",2020-07-11,2021-06-06,355,141,214,1.5177304964539,"APG;MWZ",2,NA,NA
"397","19","IA",2020-12-05,2021-06-06,307,184,123,0.668478260869565,"APG",1,NA,NA
"398","19","IA",2020-12-12,2021-06-06,526,184,342,1.85869565217391,"APG;MWZ",2,NA,NA
"399","19","IA",2020-12-19,2021-06-06,324,184,140,0.760869565217391,"APG",1,NA,NA
"400","19","IA",2021-02-06,2021-06-06,457,165,292,1.76969696969697,"APG;MWZ",2,NA,NA
"401","20","KS",2021-01-23,2021-06-06,99,353,254,0.719546742209632,"APG;MWZ",2,NA,NA
"402","21","KY",2021-03-20,2021-06-06,754,160,594,3.7125,"APG;MWZ",2,NA,NA
"403","21","KY",2021-03-27,2021-06-06,303,160,143,0.89375,"APG;MWZ",2,NA,NA
"404","24","MD",2021-05-29,2021-06-06,609,65,544,8.36923076923077,"APG;MWZ",2,NA,NA
"405","27","MN",2021-02-13,2021-06-06,80,102,22,0.215686274509804,"APG",1,NA,NA
"406","30","MT",2021-04-10,2021-06-06,58,29,29,1,"APG;MWZ",2,NA,NA
"407","31","NE",2021-04-17,2021-06-06,-7,39,46,1.17948717948718,"APG;MWZ",2,NA,NA
"408","31","NE",2021-05-22,2021-06-06,-38,34,72,2.11764705882353,"APG;MWZ",2,NA,NA
"409","34","NJ",2020-08-29,2021-06-06,-10,33,43,1.3030303030303,"APG;MWZ",2,NA,NA
"410","35","NM",2021-05-29,2021-06-06,132,18,114,6.33333333333333,"APG",1,NA,NA
"411","40","OK",2021-04-10,2021-06-06,1716,103,1613,15.6601941747573,"APG;MWZ",2,NA,NA
"412","40","OK",2021-05-29,2021-06-06,373,40,333,8.325,"APG;MWZ",2,NA,NA
"413","45","SC",2021-01-30,2021-06-06,535,371,164,0.442048517520216,"APG",1,NA,NA
"414","45","SC",2021-02-06,2021-06-06,597,371,226,0.609164420485175,"APG",1,NA,NA
"415","48","TX",2021-02-20,2021-06-06,892,1967,1075,0.546517539400102,"APG;MWZ",2,NA,NA
"416","49","UT",2021-02-27,2021-06-06,87,52,35,0.673076923076923,"APG;MWZ",2,NA,NA
"417","51","VA",2021-02-27,2021-06-06,1185,201,984,4.8955223880597,"APG;MWZ",2,NA,NA
"418","51","VA",2021-03-06,2021-06-06,1137,201,936,4.65671641791045,"APG;MWZ",2,NA,NA
"419","51","VA",2021-03-13,2021-06-06,466,201,265,1.31840796019901,"APG;MWZ",2,NA,NA
"420","53","WA",2020-12-12,2021-06-06,74,153,79,0.516339869281046,"APG;MWZ",2,NA,NA
"421","53","WA",2020-12-26,2021-06-06,80,163,83,0.50920245398773,"APG;MWZ",2,NA,NA
"422","53","WA",2021-02-13,2021-06-06,226,164,62,0.378048780487805,"APG;MWZ",2,NA,NA
"423","54","WV",2021-03-13,2021-06-06,196,26,170,6.53846153846154,"APG;MWZ",2,NA,NA
"424","54","WV",2021-05-01,2021-06-06,-138,37,175,4.72972972972973,"APG;MWZ",2,NA,NA
"425","56","WY",2020-12-19,2021-06-06,30,55,25,0.454545454545455,"APG",1,NA,NA
"426","56","WY",2020-12-26,2021-06-06,22,55,33,0.6,"APG;MWZ",2,NA,NA
"427","66","GU",2021-05-22,2021-06-06,-1,1,2,2,"APG;MWZ",2,NA,NA
"428","05","AR",2020-09-19,2020-09-20,212,87,125,1.4367816091954,"ELR",1,NA,NA
"429","51","VA",2020-09-19,2020-09-20,266,45,221,4.91111111111111,"ELR",1,NA,NA
"430","05","AR",2020-09-19,2020-09-27,212,87,125,1.4367816091954,"ELR",1,NA,NA
"431","51","VA",2020-09-19,2020-09-27,266,45,221,4.91111111111111,"ELR",1,NA,NA
"432","51","VA",2020-09-26,2020-09-27,154,45,109,2.42222222222222,"ELR",1,NA,NA
"433","05","AR",2020-09-19,2020-10-04,212,87,125,1.4367816091954,"ELR",1,NA,NA
"434","51","VA",2020-09-19,2020-10-04,266,45,221,4.91111111111111,"ELR",1,NA,NA
"435","51","VA",2020-09-26,2020-10-04,154,45,109,2.42222222222222,"ELR",1,NA,NA
"436","05","AR",2020-09-19,2020-10-11,212,87,125,1.4367816091954,"ELR",1,NA,NA
"437","51","VA",2020-09-19,2020-10-11,266,45,221,4.91111111111111,"ELR",1,NA,NA
"438","51","VA",2020-09-26,2020-10-11,154,45,109,2.42222222222222,"ELR",1,NA,NA
"439","05","AR",2020-09-19,2020-10-18,212,87,125,1.4367816091954,"ELR",1,NA,NA
"440","51","VA",2020-09-19,2020-10-18,266,45,221,4.91111111111111,"ELR",1,NA,NA
"441","51","VA",2020-09-26,2020-10-18,154,45,109,2.42222222222222,"ELR",1,NA,NA
"442","05","AR",2020-09-19,2020-10-25,212,87,125,1.4367816091954,"ELR",1,NA,NA
"443","10","DE",2020-06-27,2020-10-25,73,15,58,3.86666666666667,"ELR",1,NA,NA
"444","10","DE",2020-07-25,2020-10-25,56,6,50,8.33333333333333,"ELR",1,NA,NA
"445","51","VA",2020-09-19,2020-10-25,266,45,221,4.91111111111111,"ELR",1,NA,NA
"446","51","VA",2020-09-26,2020-10-25,154,45,109,2.42222222222222,"ELR",1,NA,NA
"447","05","AR",2020-09-19,2020-11-01,212,87,125,1.4367816091954,"ELR",1,NA,NA
"448","51","VA",2020-09-19,2020-11-01,268,45,223,4.95555555555556,"ELR",1,NA,NA
"449","51","VA",2020-09-26,2020-11-01,154,45,109,2.42222222222222,"ELR",1,NA,NA
"450","05","AR",2020-09-19,2020-11-08,212,87,125,1.4367816091954,"ELR",1,NA,NA
"451","51","VA",2020-09-19,2020-11-08,268,45,223,4.95555555555556,"ELR",1,NA,NA
"452","51","VA",2020-09-26,2020-11-08,154,45,109,2.42222222222222,"ELR",1,NA,NA
"453","05","AR",2020-09-19,2020-11-15,212,87,125,1.4367816091954,"ELR",1,NA,NA
"454","51","VA",2020-09-19,2020-11-15,268,45,223,4.95555555555556,"ELR",1,NA,NA
"455","51","VA",2020-09-26,2020-11-15,154,45,109,2.42222222222222,"ELR",1,NA,NA
"456","05","AR",2020-09-19,2020-11-22,212,87,125,1.4367816091954,"ELR",1,NA,NA
"457","51","VA",2020-09-19,2020-11-22,268,45,223,4.95555555555556,"ELR",1,NA,NA
"458","51","VA",2020-09-26,2020-11-22,154,45,109,2.42222222222222,"ELR",1,NA,NA
"459","05","AR",2020-09-19,2020-11-29,212,87,125,1.4367816091954,"ELR",1,NA,NA
"460","51","VA",2020-09-19,2020-11-29,268,45,223,4.95555555555556,"ELR",1,NA,NA
"461","51","VA",2020-09-26,2020-11-29,154,45,109,2.42222222222222,"ELR",1,NA,NA
"462","05","AR",2020-09-19,2020-12-06,212,87,125,1.4367816091954,"ELR",1,NA,NA
"463","51","VA",2020-09-19,2020-12-06,268,45,223,4.95555555555556,"ELR",1,NA,NA
"464","51","VA",2020-09-26,2020-12-06,154,45,109,2.42222222222222,"ELR",1,NA,NA
"465","05","AR",2020-09-19,2020-12-13,212,87,125,1.4367816091954,"ELR",1,NA,NA
"466","51","VA",2020-09-19,2020-12-13,268,45,223,4.95555555555556,"ELR",1,NA,NA
"467","51","VA",2020-09-26,2020-12-13,154,45,109,2.42222222222222,"ELR",1,NA,NA
"468","05","AR",2020-09-19,2020-12-20,212,87,125,1.4367816091954,"ELR",1,NA,NA
"469","51","VA",2020-09-19,2020-12-20,268,45,223,4.95555555555556,"ELR",1,NA,NA
"470","51","VA",2020-09-26,2020-12-20,154,45,109,2.42222222222222,"ELR",1,NA,NA
"471","05","AR",2020-09-19,2020-12-27,212,87,125,1.4367816091954,"ELR",1,NA,NA
"472","51","VA",2020-09-19,2020-12-27,268,45,223,4.95555555555556,"ELR",1,NA,NA
"473","51","VA",2020-09-26,2020-12-27,154,45,109,2.42222222222222,"ELR",1,NA,NA
"474","05","AR",2020-09-19,2021-01-03,212,87,125,1.4367816091954,"ELR",1,NA,NA
"475","51","VA",2020-09-19,2021-01-03,268,45,223,4.95555555555556,"ELR",1,NA,NA
"476","51","VA",2020-09-26,2021-01-03,154,45,109,2.42222222222222,"ELR",1,NA,NA
"477","05","AR",2020-09-19,2021-01-10,212,87,125,1.4367816091954,"ELR",1,NA,NA
"478","51","VA",2020-09-19,2021-01-10,268,45,223,4.95555555555556,"ELR",1,NA,NA
"479","51","VA",2020-09-26,2021-01-10,154,45,109,2.42222222222222,"ELR",1,NA,NA
"480","05","AR",2020-09-19,2021-01-17,212,87,125,1.4367816091954,"ELR",1,NA,NA
"481","51","VA",2020-09-19,2021-01-17,268,45,223,4.95555555555556,"ELR",1,NA,NA
"482","51","VA",2020-09-26,2021-01-17,154,45,109,2.42222222222222,"ELR",1,NA,NA
"483","05","AR",2020-09-19,2021-01-24,212,87,125,1.4367816091954,"ELR",1,NA,NA
"484","51","VA",2020-09-19,2021-01-24,268,45,223,4.95555555555556,"ELR",1,NA,NA
"485","51","VA",2020-09-26,2021-01-24,154,45,109,2.42222222222222,"ELR",1,NA,NA
"486","05","AR",2020-09-19,2021-01-31,212,87,125,1.4367816091954,"ELR",1,NA,NA
"487","51","VA",2020-09-19,2021-01-31,268,45,223,4.95555555555556,"ELR",1,NA,NA
"488","51","VA",2020-09-26,2021-01-31,154,45,109,2.42222222222222,"ELR",1,NA,NA
"489","05","AR",2020-09-19,2021-02-07,212,87,125,1.4367816091954,"ELR",1,NA,NA
"490","45","SC",2021-02-06,2021-02-07,597,535,62,0.11588785046729,"ELR",1,NA,NA
"491","51","VA",2020-09-19,2021-02-07,268,45,223,4.95555555555556,"ELR",1,NA,NA
"492","51","VA",2020-09-26,2021-02-07,154,45,109,2.42222222222222,"ELR",1,NA,NA
"493","05","AR",2020-09-19,2021-02-14,212,87,125,1.4367816091954,"ELR",1,NA,NA
"494","45","SC",2021-02-06,2021-02-14,597,535,62,0.11588785046729,"ELR",1,NA,NA
"495","US","US",2021-02-13,2021-02-14,22043,21250,793,0.0373176470588235,"ELR",1,NA,NA
"496","51","VA",2020-09-19,2021-02-14,268,45,223,4.95555555555556,"ELR",1,NA,NA
"497","51","VA",2020-09-26,2021-02-14,154,45,109,2.42222222222222,"ELR",1,NA,NA
"498","05","AR",2020-09-19,2021-02-21,212,87,125,1.4367816091954,"ELR",1,NA,NA
"499","45","SC",2021-02-06,2021-02-21,597,535,62,0.11588785046729,"ELR",1,NA,NA
"500","51","VA",2020-09-19,2021-02-21,268,45,223,4.95555555555556,"ELR",1,NA,NA
"501","51","VA",2020-09-26,2021-02-21,154,45,109,2.42222222222222,"ELR",1,NA,NA
"502","05","AR",2020-09-19,2021-02-28,212,87,125,1.4367816091954,"ELR",1,NA,NA
"503","06","CA",2021-02-27,2021-02-28,2833,2246,587,0.261353517364203,"ELR",1,NA,NA
"504","39","OH",2021-02-27,2021-02-28,488,36,452,12.5555555555556,"ELR",1,NA,NA
"505","45","SC",2021-02-06,2021-02-28,597,535,62,0.11588785046729,"ELR",1,NA,NA
"506","51","VA",2020-09-19,2021-02-28,268,45,223,4.95555555555556,"ELR",1,NA,NA
"507","51","VA",2020-09-26,2021-02-28,154,45,109,2.42222222222222,"ELR",1,NA,NA
"508","55","WI",2021-02-27,2021-02-28,143,127,16,0.125984251968504,"ELR",1,NA,NA
"509","05","AR",2020-09-19,2021-03-07,212,87,125,1.4367816091954,"ELR",1,NA,NA
"510","06","CA",2021-02-27,2021-03-07,2833,2246,587,0.261353517364203,"ELR",1,NA,NA
"511","45","SC",2021-02-06,2021-03-07,597,535,62,0.11588785046729,"ELR",1,NA,NA
"512","51","VA",2020-09-19,2021-03-07,268,45,223,4.95555555555556,"ELR",1,NA,NA
"513","51","VA",2020-09-26,2021-03-07,154,45,109,2.42222222222222,"ELR",1,NA,NA
"514","55","WI",2021-02-27,2021-03-07,143,127,16,0.125984251968504,"ELR",1,NA,NA
"515","05","AR",2020-09-19,2021-03-14,212,87,125,1.4367816091954,"ELR",1,NA,NA
"516","06","CA",2021-02-27,2021-03-14,2833,2246,587,0.261353517364203,"ELR",1,NA,NA
"517","27","MN",2021-03-13,2021-03-14,195,71,124,1.74647887323944,"ELR",1,NA,NA
"518","45","SC",2021-02-06,2021-03-14,597,535,62,0.11588785046729,"ELR",1,NA,NA
"519","51","VA",2020-09-19,2021-03-14,268,45,223,4.95555555555556,"ELR",1,NA,NA
"520","51","VA",2020-09-26,2021-03-14,154,45,109,2.42222222222222,"ELR",1,NA,NA
"521","55","WI",2021-02-27,2021-03-14,143,127,16,0.125984251968504,"ELR",1,NA,NA
"522","05","AR",2020-09-19,2021-03-21,212,87,125,1.4367816091954,"ELR",1,NA,NA
"523","06","CA",2021-02-27,2021-03-21,2833,2246,587,0.261353517364203,"ELR",1,NA,NA
"524","27","MN",2021-03-13,2021-03-21,195,71,124,1.74647887323944,"ELR",1,NA,NA
"525","37","NC",2021-03-20,2021-03-21,129,189,60,0.317460317460317,"ELR",1,NA,NA
"526","45","SC",2021-02-06,2021-03-21,597,535,62,0.11588785046729,"ELR",1,NA,NA
"527","51","VA",2020-09-19,2021-03-21,268,45,223,4.95555555555556,"ELR",1,NA,NA
"528","51","VA",2020-09-26,2021-03-21,154,45,109,2.42222222222222,"ELR",1,NA,NA
"529","55","WI",2021-02-27,2021-03-21,143,127,16,0.125984251968504,"ELR",1,NA,NA
"530","05","AR",2020-09-19,2021-03-28,212,87,125,1.4367816091954,"ELR",1,NA,NA
"531","06","CA",2021-02-27,2021-03-28,2833,2246,587,0.261353517364203,"ELR",1,NA,NA
"532","27","MN",2021-03-13,2021-03-28,195,71,124,1.74647887323944,"ELR",1,NA,NA
"533","37","NC",2021-03-20,2021-03-28,129,189,60,0.317460317460317,"ELR",1,NA,NA
"534","39","OH",2021-03-27,2021-03-28,185,5,180,36,"ELR",1,NA,NA
"535","45","SC",2021-02-06,2021-03-28,597,535,62,0.11588785046729,"ELR",1,NA,NA
"536","51","VA",2020-09-19,2021-03-28,268,45,223,4.95555555555556,"ELR",1,NA,NA
